hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,market_segment,Cost,meal
"Resort Hotel",1,132,2018,September,37,10,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Group,82,0,2,Canceled,5/11/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,56,2018,September,37,10,0,3,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,NULL,0,Transient,208,0,2,Canceled,8/12/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,147,2018,September,37,10,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",142,NULL,0,Contract,70.48,0,0,Canceled,8/25/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,80,2018,September,37,10,1,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,"No Deposit",250,NULL,0,Transient,133,0,1,Canceled,7/15/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,310,2018,September,37,11,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",26,NULL,0,Contract,58.95,0,0,Canceled,7/21/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,148,2018,September,37,11,2,5,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",40,NULL,0,Contract,97.99,0,0,Canceled,6/25/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,101,2018,September,37,12,0,1,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,89,0,1,Canceled,6/23/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,101,2018,September,37,12,0,1,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,153,0,1,Canceled,6/23/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,172,2018,September,37,12,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",15,NULL,0,Transient-Party,36,0,0,Canceled,8/6/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,171,2018,September,37,12,2,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,2,"No Deposit",240,NULL,0,Transient,59.13,0,1,Canceled,5/9/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,145,2018,September,37,12,2,4,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,2,"No Deposit",240,NULL,0,Transient,129,0,2,Canceled,9/8/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,121,2018,September,37,12,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,82,0,2,Canceled,8/26/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,340,2018,September,37,12,2,5,26,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",96,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,127,2018,September,38,13,2,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,110.7,0,0,Canceled,5/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,149,2018,September,38,13,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,73.8,0,1,Canceled,5/9/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,12,2018,September,38,13,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,110.75,0,0,Canceled,9/9/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,178,2018,September,38,13,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient-Party,91,0,1,Canceled,8/10/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,10,2018,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,"No Deposit",NULL,NULL,0,Transient,138.6,0,0,Canceled,9/4/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,120,2018,September,38,13,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,107,0,2,Canceled,7/31/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,123,2018,September,38,13,2,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,70.2,0,1,Canceled,5/16/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,94,2018,September,38,13,4,10,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",243,NULL,0,Transient,79.5,0,0,Canceled,6/19/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,17,2018,September,38,14,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,120,0,2,Canceled,9/3/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,108,2018,September,38,14,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,77.2,0,0,Canceled,8/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,94,2018,September,38,14,1,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,89,0,0,Canceled,7/21/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,175,2018,September,38,15,0,4,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,"No Deposit",15,NULL,0,Transient-Party,0,0,0,Canceled,9/2/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,105,2018,September,38,15,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,68.4,0,0,Canceled,8/17/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,81,2018,September,38,15,0,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,103.8,0,1,Canceled,7/14/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,103,2018,September,38,15,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,122.14,0,0,Canceled,8/28/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,96,2018,September,38,15,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,90.14,0,0,Canceled,6/13/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,116,2018,September,38,15,4,11,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,74.53,0,0,Canceled,5/27/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,64,2018,September,38,16,0,3,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,129,0,1,Canceled,7/15/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,65,2018,September,38,16,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,77.75,0,1,Canceled,8/17/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,121,2018,September,38,16,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,74,0,0,Canceled,5/19/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,65,2018,September,38,16,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,81.5,0,1,Canceled,7/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,95,2018,September,38,16,4,10,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,89,0,0,Canceled,7/31/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,97,2018,September,38,16,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,89,0,1,Canceled,9/10/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,97,2018,September,38,16,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,66.6,0,1,Canceled,6/13/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,105,2018,September,38,17,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,83,0,0,Canceled,9/15/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,89,2018,September,38,17,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,89,0,2,Canceled,8/10/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,62,2018,September,38,17,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,83,0,0,Canceled,7/31/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,76,2018,September,38,17,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,84.71,0,1,Canceled,7/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,35,2018,September,38,17,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",242,NULL,0,Transient,114,0,0,Canceled,8/13/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,101,2018,September,38,18,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,83,0,0,Canceled,8/18/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,102,2018,September,38,18,1,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",142,NULL,0,Transient,59.2,0,0,Canceled,8/12/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,32,2018,September,38,18,2,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,"No Deposit",250,NULL,0,Transient,126,0,0,Canceled,8/22/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,102,2018,September,38,18,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,99,0,0,Canceled,7/21/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,77,2018,September,38,18,2,7,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,87.33,0,1,Canceled,7/8/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,36,2018,September,38,19,2,2,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",242,NULL,0,Transient,162,0,1,Canceled,8/17/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,124,2018,September,38,19,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,83,0,0,Canceled,6/2/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,68,2018,September,38,19,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,114,0,0,Canceled,7/24/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,347,2018,September,38,19,2,5,26,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",96,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,65,2018,September,38,19,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,89,0,2,Canceled,7/27/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,92,2018,September,38,19,4,10,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,125.71,0,0,Canceled,6/29/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,114,2018,September,39,20,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,66.6,0,0,Canceled,8/10/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,106,2018,September,39,20,2,4,2,2,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,95.4,0,0,Canceled,7/31/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,158,2018,September,39,20,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,66.6,0,1,Canceled,4/18/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,4,2018,September,39,20,4,6,3,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",261,NULL,0,Transient,103.22,0,0,Canceled,9/18/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,185,2018,September,39,21,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",208,NULL,0,Transient-Party,26,0,0,Canceled,8/18/2018,0.1,Groups,17.99,HB
"Resort Hotel",1,34,2018,September,39,21,1,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",208,NULL,0,Transient-Party,64,0,0,Canceled,9/9/2018,0.1,Groups,17.99,HB
"Resort Hotel",1,12,2018,September,39,21,1,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",208,NULL,0,Transient-Party,64,0,0,Canceled,9/18/2018,0.1,Groups,17.99,HB
"Resort Hotel",1,33,2018,September,39,21,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",208,NULL,0,Transient-Party,90,0,0,Canceled,8/20/2018,0.1,Groups,17.99,HB
"Resort Hotel",1,58,2018,September,39,21,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",208,NULL,0,Transient-Party,90,0,0,Canceled,8/18/2018,0.1,Groups,17.99,HB
"Resort Hotel",1,349,2018,September,39,21,1,3,27,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.1,Direct,17.99,HB
"Resort Hotel",1,73,2018,September,39,21,1,4,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,72,0,0,Canceled,7/11/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,61,2018,September,39,21,1,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,89,0,1,Canceled,7/29/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,36,2018,September,39,22,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",241,NULL,0,Transient,79,0,1,Canceled,9/8/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,159,2018,September,39,22,0,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,74,0,2,Canceled,4/22/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,75,2018,September,39,22,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,84.71,0,2,Canceled,9/8/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,1,2018,September,39,22,0,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,"No Deposit",NULL,NULL,0,Transient,129,0,0,Canceled,9/21/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,183,2018,September,39,22,2,8,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,3,"No Deposit",NULL,NULL,0,Transient,73.5,0,0,Canceled,6/15/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,21,2018,September,39,23,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,"No Deposit",NULL,110,0,Transient,75.65,0,0,Canceled,9/22/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,21,2018,September,39,23,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,"No Deposit",NULL,110,0,Transient-Party,75.65,0,0,Canceled,9/22/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,6,2018,September,39,23,0,2,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,F,F,0,"No Deposit",156,NULL,0,Transient,0,0,1,Canceled,9/22/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,68,2018,September,39,23,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,89,0,1,Canceled,9/14/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,68,2018,September,39,23,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,114,0,1,Canceled,9/18/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,352,2018,September,39,24,1,3,27,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.1,Direct,17.99,HB
"Resort Hotel",1,7,2018,September,39,25,0,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,C,G,0,"No Deposit",NULL,NULL,0,Transient,129,0,0,Canceled,9/23/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,109,2018,September,39,25,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,83,0,0,Canceled,6/19/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,60,2018,September,39,25,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,95,0,2,Canceled,9/8/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,67,2018,September,39,25,2,4,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,109,0,2,Canceled,8/31/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,74,2018,September,39,25,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,89.06,0,3,Canceled,7/18/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,37,2018,September,39,26,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,114,0,3,Canceled,8/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,37,2018,September,39,26,1,1,2,1,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,119,0,4,Canceled,8/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,75,2018,September,39,26,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,73.35,0,1,Canceled,7/17/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,59,2018,September,39,26,1,1,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",208,NULL,0,Transient,74,0,0,Canceled,8/24/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,61,2018,September,39,26,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,79,0,0,Canceled,8/27/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,61,2018,September,39,26,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,79,0,2,Canceled,8/27/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,61,2018,September,39,26,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",242,NULL,0,Transient,94,0,1,Canceled,9/1/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,354,2018,September,39,26,2,5,26,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",96,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,54,2018,September,39,26,2,6,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",242,NULL,0,Transient,69.13,0,1,Canceled,9/16/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,73,2018,September,40,27,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,78.6,0,2,Canceled,8/4/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,81,2018,September,40,27,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,66.29,0,0,Canceled,7/17/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,81,2018,September,40,27,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,66.29,0,0,Canceled,7/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,55,2018,September,40,27,3,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,NULL,0,Transient,74.2,0,0,Canceled,9/21/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,80,2018,September,40,28,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",241,NULL,0,Transient,63.14,0,1,Canceled,7/13/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,77,2018,September,40,28,1,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",175,NULL,0,Transient,74.6,0,1,Canceled,7/25/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,80,2018,September,40,28,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,69.5,0,2,Canceled,7/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,77,2018,September,40,28,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",241,NULL,0,Transient,55.44,0,1,Canceled,7/25/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,80,2018,September,40,28,1,3,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",241,NULL,0,Transient,55.44,0,1,Canceled,7/13/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,80,2018,September,40,28,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",241,NULL,0,Transient,55.44,0,1,Canceled,7/13/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,98,2018,September,40,28,1,3,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,99.5,0,0,Canceled,7/6/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,56,2018,September,40,28,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,108.09,0,2,Canceled,9/10/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,119,2018,September,40,28,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,66.8,0,0,Canceled,6/2/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,64,2018,September,40,28,0,5,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,48.78,0,1,Canceled,9/3/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,89,2018,September,40,28,1,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,62,0,2,Canceled,7/11/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,57,2018,September,40,28,2,5,1,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",40,NULL,0,Contract,54.4,0,1,Canceled,9/14/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,76,2018,September,40,28,2,6,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,81.45,0,1,Canceled,9/1/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,55,2018,September,40,30,0,3,1,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",256,NULL,0,Transient-Party,67.5,0,0,Canceled,9/28/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,2,2018,September,40,30,0,3,1,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",256,NULL,0,Transient-Party,13,0,0,Canceled,9/28/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,142,2018,September,40,30,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,79.83,0,1,Canceled,6/15/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,68,2018,September,40,30,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,58.57,0,0,Canceled,8/12/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,70,2018,September,40,30,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,58.57,0,0,Canceled,8/12/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,63,2018,October,40,1,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,68.4,0,2,Canceled,9/8/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,24,2018,October,40,1,2,5,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,77,0,0,Canceled,9/12/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,103,2018,October,40,1,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,50.4,0,0,Canceled,6/22/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,29,2018,October,40,2,1,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,"No Deposit",250,NULL,0,Transient,117,0,0,Canceled,9/25/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,115,2018,October,40,2,2,2,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,106,0,0,Canceled,7/21/2018,NULL,NULL,12.99,BB
